path,pitch,yaw,roll
HeadPose\AFLW2000\image02980.jpg,-24.64326105,-63.56711578,32.5584087
HeadPose\AFLW2000\image02982.jpg,-4.124016568,-4.37506572,-0.15841147
HeadPose\AFLW2000\image02985.jpg,-4.763992913,-3.151626655,12.81004199
HeadPose\AFLW2000\image02988.jpg,19.05092585,24.75029183,2.811170326
HeadPose\AFLW2000\image02989.jpg,-9.599576454,-0.059819284,7.678782972
HeadPose\AFLW2000\image02990.jpg,-2.769587494,-25.15837855,14.3077855
HeadPose\AFLW2000\image02992.jpg,3.389970588,24.2180425,21.30172248
HeadPose\AFLW2000\image02995.jpg,-6.765362564,-33.73015156,23.91533194
HeadPose\AFLW2000\image02996.jpg,11.12983253,22.32390298,-20.32364793
HeadPose\AFLW2000\image02998.jpg,0.921775223,3.052573971,-5.688899991
HeadPose\AFLW2000\image03002.jpg,6.193340197,24.13645419,30.23770508
HeadPose\AFLW2000\image03004.jpg,3.380145361,9.007764468,1.468038065
HeadPose\AFLW2000\image03006.jpg,-4.178012201,-40.05871114,4.279679994
HeadPose\AFLW2000\image03008.jpg,-3.362534145,-25.94728077,0.642694547
HeadPose\AFLW2000\image03009.jpg,-6.952396622,-4.083575017,7.323792427
HeadPose\AFLW2000\image03010.jpg,-8.122241541,24.5682707,7.557245732
HeadPose\AFLW2000\image03011.jpg,-5.486864276,-1.353535706,10.59427825
HeadPose\AFLW2000\image03012.jpg,-12.5959941,9.734463299,-42.78416836
HeadPose\AFLW2000\image03013.jpg,-6.210813102,5.021872255,-8.02742827
HeadPose\AFLW2000\image03014.jpg,-19.02193682,19.57954663,-30.77552442
HeadPose\AFLW2000\image03015.jpg,-12.63943325,17.0644268,-23.74729221
HeadPose\AFLW2000\image03016.jpg,-5.188757682,-29.40618077,-25.49803362
HeadPose\AFLW2000\image03018.jpg,-13.10034808,-8.177303111,5.670371823
HeadPose\AFLW2000\image03019.jpg,-17.81152655,19.90367155,-36.88651516
HeadPose\AFLW2000\image03021.jpg,-2.887178805,-12.56125149,-19.66102737
HeadPose\AFLW2000\image03022.jpg,6.425656275,-76.474657,-9.298845786
HeadPose\AFLW2000\image03024.jpg,-10.55157761,-33.67141876,8.897572172
HeadPose\AFLW2000\image03026.jpg,-20.8598451,12.22018856,-28.14919545
HeadPose\AFLW2000\image03028.jpg,-24.7316198,-63.60457936,25.20387444
HeadPose\AFLW2000\image03037.jpg,-19.16884224,19.38735706,-21.56135676
HeadPose\AFLW2000\image03040.jpg,-25.38970681,-48.60318559,27.72812111
HeadPose\AFLW2000\image03043.jpg,-13.55655776,-11.49039309,17.3942481
HeadPose\AFLW2000\image03044.jpg,-6.717339077,-18.04556299,-18.51707997
HeadPose\AFLW2000\image03045.jpg,-21.14645521,-2.359089283,0.795954547
HeadPose\AFLW2000\image03047.jpg,-10.09399933,4.322285006,-4.846446103
HeadPose\AFLW2000\image03048.jpg,8.001178146,5.152177323,12.34054588
HeadPose\AFLW2000\image03050.jpg,-11.57176626,30.68887322,-25.52150898
HeadPose\AFLW2000\image03053.jpg,-21.28835922,29.12633085,-3.231291206
HeadPose\AFLW2000\image03054.jpg,-3.487810913,-29.47378599,6.305797555
HeadPose\AFLW2000\image03057.jpg,32.2209393,56.31080476,37.5229317
HeadPose\AFLW2000\image03059.jpg,-10.0057567,-4.245955081,3.651952739
HeadPose\AFLW2000\image03061.jpg,-0.570448275,28.14448091,-15.2651808
HeadPose\AFLW2000\image03071.jpg,-0.674433956,5.298100473,-1.427273788
HeadPose\AFLW2000\image03077.jpg,-5.708634542,7.10797339,3.920492725
HeadPose\AFLW2000\image03079.jpg,3.42221954,-6.131292198,-0.257108144
HeadPose\AFLW2000\image03081.jpg,-25.0085925,1.410382944,-2.463529492
HeadPose\AFLW2000\image03082.jpg,15.91670572,24.64018747,47.38037682
HeadPose\AFLW2000\image03086.jpg,-38.46544316,-55.73782361,33.0200202
HeadPose\AFLW2000\image03093.jpg,54.64236372,69.66205557,46.45003334
HeadPose\AFLW2000\image03101.jpg,45.72159366,-66.47315636,-12.68127499
HeadPose\AFLW2000\image03102.jpg,12.57302247,8.836011677,-29.80281327
HeadPose\AFLW2000\image03103.jpg,2.090961883,1.145977997,-13.8899521
HeadPose\AFLW2000\image03109.jpg,-8.215342142,37.01396649,-18.64336163
HeadPose\AFLW2000\image03111.jpg,-1.099198351,-4.075239625,-34.69298283
HeadPose\AFLW2000\image03116.jpg,-19.92519348,-34.0132868,57.4037648
HeadPose\AFLW2000\image03117.jpg,-15.35546395,8.779963999,-13.8234918
HeadPose\AFLW2000\image03124.jpg,-7.872739853,-4.047664444,-3.041865301
HeadPose\AFLW2000\image03128.jpg,-18.18834467,57.11136782,-16.54401078
HeadPose\AFLW2000\image03129.jpg,-7.407664589,12.03128858,-15.27179584
HeadPose\AFLW2000\image03143.jpg,29.40332917,-67.43532511,-41.75006406
HeadPose\AFLW2000\image03148.jpg,62.49216694,-70.0900079,-32.1615269
HeadPose\AFLW2000\image03149.jpg,-10.52129853,-39.78951973,35.14007677
HeadPose\AFLW2000\image03150.jpg,-19.87683915,46.2995711,-9.513806353
HeadPose\AFLW2000\image03161.jpg,-21.12578023,-70.38377434,10.17060674
HeadPose\AFLW2000\image03163.jpg,-9.31475415,65.04045588,-14.27764815
HeadPose\AFLW2000\image03172.jpg,-4.302679375,-63.91544859,11.59205106
HeadPose\AFLW2000\image03178.jpg,-8.687899879,34.98642142,-2.580905652
HeadPose\AFLW2000\image03179.jpg,-3.927425794,-48.93178257,12.50957001
HeadPose\AFLW2000\image03186.jpg,8.726720967,-18.42522759,-10.15382667
HeadPose\AFLW2000\image03188.jpg,-1.796923306,33.5135526,-2.847722937
HeadPose\AFLW2000\image03190.jpg,-12.85995018,0.599891619,3.791265973
HeadPose\AFLW2000\image03194.jpg,-16.33430348,-63.35912968,5.397606937
HeadPose\AFLW2000\image03195.jpg,-8.04467052,41.55573652,-10.00809044
HeadPose\AFLW2000\image03196.jpg,29.27642767,-55.83892065,-21.16815301
HeadPose\AFLW2000\image03199.jpg,-35.62263305,37.46764814,-24.66755774
HeadPose\AFLW2000\image03208.jpg,1.139324432,58.38159518,21.2343956
HeadPose\AFLW2000\image03209.jpg,6.18776036,47.96350422,14.26735335
HeadPose\AFLW2000\image03210.jpg,-28.21332751,54.74307144,-26.86887649
HeadPose\AFLW2000\image03212.jpg,-12.16320258,0.691565405,0.135387116
HeadPose\AFLW2000\image03214.jpg,0.176039735,-76.22357925,20.77541543
HeadPose\AFLW2000\image03216.jpg,-14.60665153,-34.97790417,19.67645506
HeadPose\AFLW2000\image03217.jpg,-11.03192945,2.286279039,-1.558391542
HeadPose\AFLW2000\image03222.jpg,-9.617413493,-20.68539866,3.357026665
HeadPose\AFLW2000\image03227.jpg,-7.135321895,-28.51851914,11.42274775
HeadPose\AFLW2000\image03233.jpg,2.080894824,-25.62972308,-6.641563251
HeadPose\AFLW2000\image03235.jpg,1.561655519,-14.19669333,-0.588052127
HeadPose\AFLW2000\image03236.jpg,-13.82885349,11.78756694,-8.607656255
HeadPose\AFLW2000\image03237.jpg,-21.52393074,47.2523859,0.100377574
HeadPose\AFLW2000\image03238.jpg,-27.16318251,-2.343783469,1.134514165
HeadPose\AFLW2000\image03244.jpg,18.36766958,75.16522095,24.94806337
HeadPose\AFLW2000\image03247.jpg,-6.68640515,-13.39258711,5.489456333
HeadPose\AFLW2000\image03249.jpg,-21.71895313,-56.46073766,4.982130799
HeadPose\AFLW2000\image03250.jpg,5.34990575,3.578811658,-7.209052933
HeadPose\AFLW2000\image03252.jpg,-31.04753329,-82.82469071,61.3512863
HeadPose\AFLW2000\image03255.jpg,33.8619947,-32.51049151,-41.05869182
HeadPose\AFLW2000\image03258.jpg,-48.79555103,69.06293187,-31.8822951
HeadPose\AFLW2000\image03263.jpg,-25.56357611,39.20069253,-15.51948582
HeadPose\AFLW2000\image03264.jpg,-21.37617838,16.82077005,-7.162611916
HeadPose\AFLW2000\image03265.jpg,-19.02170801,-16.08205094,-3.284576287
HeadPose\AFLW2000\image03266.jpg,2.355228945,0.02816013,-9.333798425
HeadPose\AFLW2000\image03270.jpg,-15.28789631,28.21217321,-8.024289798
HeadPose\AFLW2000\image03271.jpg,-4.815419115,-3.178733114,-6.370844434
HeadPose\AFLW2000\image03278.jpg,-5.059879269,-58.97007744,-6.844829254
HeadPose\AFLW2000\image03281.jpg,-9.526372194,-0.797960862,-9.454930977
HeadPose\AFLW2000\image03284.jpg,-68.29062872,65.69189883,-58.44563503
HeadPose\AFLW2000\image03302.jpg,25.41556762,46.35933526,26.66904394
HeadPose\AFLW2000\image03315.jpg,35.40109586,-69.08609304,-24.84204346
HeadPose\AFLW2000\image03322.jpg,10.41384429,-32.61205983,-4.012102637
HeadPose\AFLW2000\image03324.jpg,17.3091798,-10.93651,-0.868272697
HeadPose\AFLW2000\image03345.jpg,23.14756232,-7.557749458,-4.830377656
HeadPose\AFLW2000\image03346.jpg,-6.705176645,-11.74671899,0.391844564
HeadPose\AFLW2000\image03349.jpg,-3.893329063,-24.39512882,1.323368682
HeadPose\AFLW2000\image03350.jpg,19.69738959,-14.81873573,-4.290859733
HeadPose\AFLW2000\image03354.jpg,-9.920084788,-55.40553491,2.148719243
HeadPose\AFLW2000\image03356.jpg,6.124178556,52.77588475,7.373440218
HeadPose\AFLW2000\image03360.jpg,-17.33248611,15.80762589,-14.55148751
HeadPose\AFLW2000\image03361.jpg,14.22468515,11.05800882,-14.56371013
HeadPose\AFLW2000\image03362.jpg,-2.504036569,17.52287934,4.322361846
HeadPose\AFLW2000\image03364.jpg,7.057999884,18.88334374,4.678628782
HeadPose\AFLW2000\image03372.jpg,2.491890785,1.208905063,-13.7939222
HeadPose\AFLW2000\image03373.jpg,17.46133592,-80.98062842,-12.16101863
HeadPose\AFLW2000\image03375.jpg,-6.053682466,-5.19530143,-2.327413
HeadPose\AFLW2000\image03376.jpg,-14.9821685,-11.17586288,-2.882009633
HeadPose\AFLW2000\image03386.jpg,2.524989455,-2.491100831,-5.100310147
HeadPose\AFLW2000\image03389.jpg,-6.767780451,24.74335748,-4.74326457
HeadPose\AFLW2000\image03390.jpg,5.660806143,12.34395329,0.673504624
HeadPose\AFLW2000\image03391.jpg,-7.188951686,14.03331606,-17.30499631
HeadPose\AFLW2000\image03392.jpg,-10.46602437,3.310253956,-2.465179196
HeadPose\AFLW2000\image03400.jpg,-11.20597718,-2.097669982,-9.210668898
HeadPose\AFLW2000\image03402.jpg,-0.438534857,-4.825541455,-2.82129416
HeadPose\AFLW2000\image03404.jpg,1.456520978,22.71019458,3.392121884
HeadPose\AFLW2000\image03407.jpg,-8.919186306,-19.03034991,-0.699181706
HeadPose\AFLW2000\image03414.jpg,-9.496213494,-1.573500454,-3.311539099
HeadPose\AFLW2000\image03421.jpg,-34.47447825,-47.91013995,15.15420389
HeadPose\AFLW2000\image03427.jpg,2.403479536,-6.73127309,-6.846382695
HeadPose\AFLW2000\image03431.jpg,69.97716635,46.35744671,56.82764859
HeadPose\AFLW2000\image03434.jpg,-21.17646706,61.35940056,-20.42855281
HeadPose\AFLW2000\image03440.jpg,-6.501357823,-8.08276134,4.988170821
HeadPose\AFLW2000\image03442.jpg,-0.927653455,-6.21455135,11.96707968
HeadPose\AFLW2000\image03443.jpg,0.666266757,0.985594376,-3.646607262
HeadPose\AFLW2000\image03444.jpg,6.613871529,10.713442,-11.20232901
HeadPose\AFLW2000\image03451.jpg,-0.895469923,1.332005669,-4.074794382
HeadPose\AFLW2000\image03452.jpg,7.908311479,-43.20176612,-2.002882751
HeadPose\AFLW2000\image03453.jpg,1.149645061,-55.06902515,5.303536876
HeadPose\AFLW2000\image03454.jpg,-10.51325513,35.35224635,2.367400983
HeadPose\AFLW2000\image03455.jpg,-6.650142395,-52.74929824,4.142816236
HeadPose\AFLW2000\image03456.jpg,44.05502409,-64.55907098,-22.06975164
HeadPose\AFLW2000\image03457.jpg,-2.052272489,-27.00354733,-4.0807486
HeadPose\AFLW2000\image03459.jpg,4.426331839,-9.039424102,0.825747939
HeadPose\AFLW2000\image03461.jpg,14.71263216,-37.97997039,1.210647509
HeadPose\AFLW2000\image03462.jpg,18.325319,-63.06465974,-0.581469265
HeadPose\AFLW2000\image03465.jpg,3.559396845,-22.52301153,7.189755941
HeadPose\AFLW2000\image03472.jpg,15.04985055,-33.76827426,-16.16335922
HeadPose\AFLW2000\image03475.jpg,24.04431494,-39.85056454,-14.68967248
HeadPose\AFLW2000\image03479.jpg,3.223725278,-16.56714634,-7.047271792
HeadPose\AFLW2000\image03480.jpg,-19.61353365,-4.509738694,3.907285701
HeadPose\AFLW2000\image03482.jpg,37.00439056,44.02648073,29.35964669
HeadPose\AFLW2000\image03488.jpg,18.29785139,-49.15895125,-22.53030105
HeadPose\AFLW2000\image03498.jpg,7.607660212,-37.22399481,6.751179249
HeadPose\AFLW2000\image03499.jpg,-5.196762237,-10.64649248,-1.092444041
HeadPose\AFLW2000\image03505.jpg,-11.02357698,-42.61011465,-14.31210987
HeadPose\AFLW2000\image03506.jpg,-7.514943809,-5.546137939,-8.338388854
HeadPose\AFLW2000\image03515.jpg,-1.308069378,-24.28638879,30.25410778
HeadPose\AFLW2000\image03516.jpg,20.84312651,-53.91706252,13.54100542
HeadPose\AFLW2000\image03520.jpg,-31.50762508,-34.48612372,63.605358
HeadPose\AFLW2000\image03524.jpg,1.881422778,70.42880578,-10.94401723
HeadPose\AFLW2000\image03532.jpg,5.534150957,-18.13740512,-3.782330378
HeadPose\AFLW2000\image03537.jpg,11.41844388,-20.63381707,-6.779473735
HeadPose\AFLW2000\image03538.jpg,-11.09123342,19.55686528,0.451806128
HeadPose\AFLW2000\image03539.jpg,-5.44194511,23.37454659,-9.674916856
HeadPose\AFLW2000\image03541.jpg,-18.22591584,-16.75186368,16.96366102
HeadPose\AFLW2000\image03542.jpg,-7.895970181,-29.71062621,-4.384394051
HeadPose\AFLW2000\image03543.jpg,-14.007159,-20.20414353,9.519467726
HeadPose\AFLW2000\image03545.jpg,-4.743351655,-10.64219288,3.775769554
HeadPose\AFLW2000\image03548.jpg,-11.91815076,8.403063915,24.80619522
HeadPose\AFLW2000\image03549.jpg,-11.39856973,6.799960033,23.84746888
HeadPose\AFLW2000\image03550.jpg,-16.91965582,-35.60326946,12.40684226
HeadPose\AFLW2000\image03551.jpg,-6.163512761,19.1792412,-9.533313374
HeadPose\AFLW2000\image03552.jpg,-18.96920093,0.818459594,3.89187594
HeadPose\AFLW2000\image03555.jpg,6.562709997,47.39160565,25.80459641
HeadPose\AFLW2000\image03557.jpg,-28.45607414,51.34032584,-17.90032072
HeadPose\AFLW2000\image03558.jpg,-10.35478364,-16.15569575,-6.891264722
HeadPose\AFLW2000\image03559.jpg,-3.23145385,43.2651776,13.2417569
HeadPose\AFLW2000\image03560.jpg,-5.596907588,24.59948466,7.428793779
HeadPose\AFLW2000\image03561.jpg,-18.5026512,-37.770106,-4.23042067
HeadPose\AFLW2000\image03562.jpg,-4.875856044,-28.5289625,-21.61558675
HeadPose\AFLW2000\image03563.jpg,-11.77952695,-24.13662836,19.52191008
HeadPose\AFLW2000\image03566.jpg,0.984463553,-28.89275204,-32.96736286
HeadPose\AFLW2000\image03567.jpg,-15.45756162,-38.93652472,7.968587898
HeadPose\AFLW2000\image03568.jpg,-10.37779369,-3.471826563,3.436021217
HeadPose\AFLW2000\image03570.jpg,-12.58811633,-13.34927603,8.157774747
HeadPose\AFLW2000\image03571.jpg,-6.819326608,24.78364193,11.19133582
HeadPose\AFLW2000\image03572.jpg,-14.93256767,3.547454046,-30.05645576
HeadPose\AFLW2000\image03573.jpg,-17.48063975,16.45261261,-3.691092711
HeadPose\AFLW2000\image03574.jpg,-12.28022592,-14.57896707,8.497381997
HeadPose\AFLW2000\image03575.jpg,-8.871354491,20.53343719,29.98317808
HeadPose\AFLW2000\image03578.jpg,-18.41462884,12.16197656,-2.431375309
HeadPose\AFLW2000\image03580.jpg,-22.26186608,10.66030227,34.84051833
HeadPose\AFLW2000\image03582.jpg,-10.7537478,57.6984055,-17.23846173
HeadPose\AFLW2000\image03585.jpg,-23.63483826,-30.84888065,1.178610613
HeadPose\AFLW2000\image03586.jpg,-24.60540815,9.517750788,8.360695398
HeadPose\AFLW2000\image03588.jpg,-28.58313103,2.370319821,33.04128258
HeadPose\AFLW2000\image03589.jpg,-38.37553738,-13.37894125,35.60374075
HeadPose\AFLW2000\image03590.jpg,-37.83769072,-22.50459222,2.487675491
HeadPose\AFLW2000\image03592.jpg,-21.33686893,20.85737257,3.733377131
HeadPose\AFLW2000\image03597.jpg,49.73779271,-68.21441747,-24.74086616
HeadPose\AFLW2000\image03599.jpg,-20.89874132,38.68003746,-11.08133904
HeadPose\AFLW2000\image03609.jpg,-6.48305932,18.20495569,7.563551704
HeadPose\AFLW2000\image03614.jpg,0.34994701,17.55307561,-3.432663112
HeadPose\AFLW2000\image03615.jpg,-15.95453814,49.31780437,-13.37007822
HeadPose\AFLW2000\image03617.jpg,-4.42370862,46.35453363,-9.187742514
HeadPose\AFLW2000\image03624.jpg,-7.719947668,-20.54547369,-1.374298201
HeadPose\AFLW2000\image03625.jpg,-9.274633619,3.409226599,0.25577463
HeadPose\AFLW2000\image03626.jpg,-1.181262968,-2.880848714,2.526576407
HeadPose\AFLW2000\image03629.jpg,-20.14499409,-25.44786075,12.52882432
HeadPose\AFLW2000\image03631.jpg,12.49703576,-6.724515044,4.931708635
HeadPose\AFLW2000\image03633.jpg,-13.72234779,13.03367775,-1.930928202
HeadPose\AFLW2000\image03636.jpg,-11.25804542,38.17263295,-42.15209241
HeadPose\AFLW2000\image03637.jpg,-0.449878147,-5.606219698,4.194448198
HeadPose\AFLW2000\image03638.jpg,-11.17810233,-8.230043271,0.187962364
HeadPose\AFLW2000\image03639.jpg,-4.27475372,11.13645866,-3.00499658
HeadPose\AFLW2000\image03640.jpg,-15.04169701,-36.49975911,16.61364456
HeadPose\AFLW2000\image03641.jpg,-7.641634426,9.342867209,-7.3458565
HeadPose\AFLW2000\image03644.jpg,-13.45783079,-18.29160518,2.281208051
HeadPose\AFLW2000\image03647.jpg,7.225489783,-25.5648414,-4.782022478
HeadPose\AFLW2000\image03651.jpg,-18.32154532,-7.498875789,3.942524354
HeadPose\AFLW2000\image03652.jpg,26.40632242,-18.4732165,7.637874407
HeadPose\AFLW2000\image03653.jpg,-6.550696549,-6.188582117,15.43448412
HeadPose\AFLW2000\image03654.jpg,-22.94385535,1.102725077,10.5421289
HeadPose\AFLW2000\image03655.jpg,-12.87448568,-16.9499016,2.135911357
HeadPose\AFLW2000\image03657.jpg,-18.56143522,18.80017082,-20.31673749
HeadPose\AFLW2000\image03661.jpg,-6.219666308,10.40627985,-15.90578595
HeadPose\AFLW2000\image03662.jpg,-3.220590007,-2.022730854,-12.60597301
HeadPose\AFLW2000\image03663.jpg,2.589146276,-2.768014202,-26.41777323
HeadPose\AFLW2000\image03664.jpg,-41.30081861,-68.61090312,46.45059683
HeadPose\AFLW2000\image03665.jpg,-14.15715422,20.68600825,-31.9265718
HeadPose\AFLW2000\image03666.jpg,-8.649745588,28.13573656,-22.39292717
HeadPose\AFLW2000\image03668.jpg,-11.48541132,-41.43081077,-0.111442747
HeadPose\AFLW2000\image03669.jpg,-1.480260902,-0.981825499,4.858826675
HeadPose\AFLW2000\image03670.jpg,-12.57833123,-12.36925146,9.440779678
HeadPose\AFLW2000\image03671.jpg,1.481018519,-42.97514045,-9.320878269
HeadPose\AFLW2000\image03672.jpg,-16.76106566,-21.43075159,12.17277595
HeadPose\AFLW2000\image03673.jpg,-5.279678599,3.885642966,5.346711783
HeadPose\AFLW2000\image03674.jpg,-7.548088156,-29.59643911,10.48771278
HeadPose\AFLW2000\image03675.jpg,-5.37938442,-1.479184293,7.556586618
HeadPose\AFLW2000\image03676.jpg,27.53008149,-56.35526588,-9.342775001
HeadPose\AFLW2000\image03677.jpg,-3.251837056,-31.28670261,-2.244264625
HeadPose\AFLW2000\image03686.jpg,-13.34253549,-44.52722922,-1.381501596
HeadPose\AFLW2000\image03691.jpg,-13.51043776,65.37898055,-12.40085474
HeadPose\AFLW2000\image03692.jpg,-23.56861617,26.00663853,-1.23009167
HeadPose\AFLW2000\image03693.jpg,-4.444940263,-18.83775906,0.192610521
HeadPose\AFLW2000\image03700.jpg,-6.927121934,-9.227120262,-19.53174043
HeadPose\AFLW2000\image03703.jpg,5.904871,-8.763752545,-24.17498158
HeadPose\AFLW2000\image03704.jpg,-2.279197414,-3.571553728,-3.62111785
HeadPose\AFLW2000\image03705.jpg,-1.069057687,5.74340234,26.11202152
HeadPose\AFLW2000\image03707.jpg,-1.666276408,-0.303368135,-15.27346241
HeadPose\AFLW2000\image03708.jpg,-2.334632296,-3.926567751,15.95903069
HeadPose\AFLW2000\image03709.jpg,-14.55061324,-6.183729267,-12.11885416
HeadPose\AFLW2000\image03711.jpg,-12.06399665,-3.699802056,1.901818577
HeadPose\AFLW2000\image03712.jpg,-8.942040119,-12.00099242,10.96678396
HeadPose\AFLW2000\image03713.jpg,-6.089727081,-30.92822354,12.30692598
HeadPose\AFLW2000\image03714.jpg,-29.54380909,-11.26040098,-29.38189262
HeadPose\AFLW2000\image03715.jpg,-10.87789844,15.62048554,-31.16501254
HeadPose\AFLW2000\image03716.jpg,-20.72621757,-10.31867072,-6.531737224
HeadPose\AFLW2000\image03717.jpg,-5.635162624,31.02769159,2.02399017
HeadPose\AFLW2000\image03718.jpg,-3.002814762,13.55977563,1.812186858
HeadPose\AFLW2000\image03719.jpg,-5.524370979,27.97372618,8.33636541
HeadPose\AFLW2000\image03720.jpg,-7.299599897,8.928092873,-8.841276899
HeadPose\AFLW2000\image03721.jpg,-18.63866246,-28.46121044,-0.665080546
HeadPose\AFLW2000\image03722.jpg,3.133554828,-8.795253377,-18.59216424
HeadPose\AFLW2000\image03724.jpg,5.782418941,11.04971014,-6.12186056
HeadPose\AFLW2000\image03726.jpg,0.639992621,0.311058661,8.027102129
HeadPose\AFLW2000\image03727.jpg,2.925714092,1.336509325,6.203554318
HeadPose\AFLW2000\image03728.jpg,-23.86079458,-48.56322215,-3.970054285
HeadPose\AFLW2000\image03729.jpg,-8.017316175,-31.69349843,-14.8815564
HeadPose\AFLW2000\image03730.jpg,-6.600339217,2.984872922,10.46989965
HeadPose\AFLW2000\image03731.jpg,-2.673300396,-0.391264959,12.99307398
HeadPose\AFLW2000\image03732.jpg,-6.853165499,14.32052978,-11.0299837
HeadPose\AFLW2000\image03733.jpg,-8.766009069,-7.911922941,35.02695176
HeadPose\AFLW2000\image03736.jpg,-1.812658995,-8.447420871,19.73322077
HeadPose\AFLW2000\image03738.jpg,-6.741507701,-12.65541163,17.06077436
HeadPose\AFLW2000\image03739.jpg,-12.48834093,-6.863807361,25.79925862
HeadPose\AFLW2000\image03740.jpg,-11.0264653,2.229434363,20.7647296
HeadPose\AFLW2000\image03742.jpg,-11.88216676,6.03602045,30.59960265
HeadPose\AFLW2000\image03744.jpg,-15.31096869,11.36808745,26.74846879
HeadPose\AFLW2000\image03745.jpg,-9.935479181,16.3527467,26.45807305
HeadPose\AFLW2000\image03746.jpg,-13.08372596,5.388225673,23.45777415
HeadPose\AFLW2000\image03747.jpg,-23.67573231,-9.535254855,-5.542490191
HeadPose\AFLW2000\image03748.jpg,-15.51913236,-0.346856696,7.357072524
HeadPose\AFLW2000\image03749.jpg,0.442039838,20.03141658,2.680591623
HeadPose\AFLW2000\image03750.jpg,-6.026002697,-8.805858953,-11.99784712
HeadPose\AFLW2000\image03751.jpg,-14.37324348,3.917464817,-21.15524908
HeadPose\AFLW2000\image03752.jpg,-8.85079306,12.5313993,-8.675534675
HeadPose\AFLW2000\image03753.jpg,-16.04470517,17.66478335,-4.166939184
HeadPose\AFLW2000\image03754.jpg,-11.10646986,-5.476452934,-16.33050078
HeadPose\AFLW2000\image03755.jpg,-8.638213668,30.35481892,1.266579821
HeadPose\AFLW2000\image03756.jpg,-3.671421766,16.70291684,-16.51458462
HeadPose\AFLW2000\image03757.jpg,-23.72567978,12.68905543,-5.70225045
HeadPose\AFLW2000\image03758.jpg,-14.9340003,-7.751055764,8.759473431
HeadPose\AFLW2000\image03761.jpg,-2.201073497,-11.54281735,23.85603565
HeadPose\AFLW2000\image03762.jpg,-11.08586062,39.34138077,0.38478495
HeadPose\AFLW2000\image03764.jpg,-14.13468631,4.059397855,-1.495800329
HeadPose\AFLW2000\image03765.jpg,-0.897190384,-16.24414499,9.197040963
HeadPose\AFLW2000\image03766.jpg,-5.858415041,3.105835786,10.02296964
HeadPose\AFLW2000\image03767.jpg,-8.413855614,21.69647327,11.4844457
HeadPose\AFLW2000\image03768.jpg,-12.24770056,15.74724531,-8.935694873
HeadPose\AFLW2000\image03772.jpg,-13.94403951,14.89577856,11.33475613
HeadPose\AFLW2000\image03773.jpg,-4.13254662,9.035252564,14.04408044
HeadPose\AFLW2000\image03774.jpg,4.335827991,22.20374459,1.983135607
HeadPose\AFLW2000\image03775.jpg,-7.086167158,-14.11732483,5.296413416
HeadPose\AFLW2000\image03776.jpg,-10.86308632,15.85046142,-0.05955402
HeadPose\AFLW2000\image03777.jpg,-14.80558933,11.58952133,9.174369857
HeadPose\AFLW2000\image03778.jpg,-10.11475372,12.04194453,19.69276556
HeadPose\AFLW2000\image03779.jpg,-11.6945372,13.5070756,8.615591228
HeadPose\AFLW2000\image03780.jpg,-7.4443982,10.90456435,13.53872926
HeadPose\AFLW2000\image03781.jpg,-7.142070975,3.801637615,14.99835776
HeadPose\AFLW2000\image03782.jpg,8.827752271,67.09049618,-23.2752493
HeadPose\AFLW2000\image03783.jpg,7.292330015,-17.02726886,10.00765464
HeadPose\AFLW2000\image03784.jpg,7.687504269,14.13888688,9.943585762
HeadPose\AFLW2000\image03785.jpg,20.99161994,10.18513796,0.61660141
HeadPose\AFLW2000\image03786.jpg,26.24655746,-21.55883471,-13.34050436
HeadPose\AFLW2000\image03787.jpg,3.405947681,25.7054084,20.52719781
HeadPose\AFLW2000\image03788.jpg,-4.131232662,18.40860291,26.80363281
HeadPose\AFLW2000\image03790.jpg,-8.163425874,5.010230197,-35.41948615
HeadPose\AFLW2000\image03791.jpg,-2.812828568,18.94386093,-40.09961032
HeadPose\AFLW2000\image03792.jpg,-2.530892659,10.18389145,-38.58070943
HeadPose\AFLW2000\image03793.jpg,-10.74236187,25.53704936,-11.71954423
HeadPose\AFLW2000\image03794.jpg,-8.710371201,10.49399997,6.757123221
HeadPose\AFLW2000\image03796.jpg,-12.39788788,9.831422956,15.94137978
HeadPose\AFLW2000\image03797.jpg,-2.607893651,10.56114329,-21.52862308
HeadPose\AFLW2000\image03798.jpg,-13.38133438,0.265860044,31.14279394
HeadPose\AFLW2000\image03799.jpg,-11.43454776,-9.778357509,-22.30735343
HeadPose\AFLW2000\image03800.jpg,-4.65194366,17.92856184,-26.58880287
HeadPose\AFLW2000\image03802.jpg,-8.411260996,2.484166908,11.79425796
HeadPose\AFLW2000\image03804.jpg,-5.777655311,-11.94814383,0.467676873
HeadPose\AFLW2000\image03805.jpg,-5.291081173,-4.995996083,-18.51152874
HeadPose\AFLW2000\image03806.jpg,2.864254129,23.05822686,-9.340644836
HeadPose\AFLW2000\image03807.jpg,-6.237363755,25.92734686,-33.2176449
HeadPose\AFLW2000\image03808.jpg,-8.96926013,-9.128461595,3.288055201
HeadPose\AFLW2000\image03809.jpg,-5.454749581,27.3636571,-46.15268447
HeadPose\AFLW2000\image03810.jpg,-5.358836222,-11.74600182,-24.40834523
HeadPose\AFLW2000\image03811.jpg,-0.988037236,16.63008824,17.11413521
HeadPose\AFLW2000\image03812.jpg,-5.001496947,6.839400534,11.21859425
